foodId,location,establishmentId,stallId,genre,foodName,Ratings,Description,imageId
677,Faculty of Engineering,6,68,Taiwanese,Fried Taro Balls,3.8,"Fried Taro Balls: A crispy and sweet snack, Fried Taro Balls feature mashed taro mixed with sweeteners and deep-fried until golden and crispy, creating a delightful and addictive treat.",
678,Faculty of Engineering,6,68,Taiwanese,Three Cup Chicken,0.21,"Three Cup Chicken: A fragrant and savory dish, Three Cup Chicken features chicken cooked with equal parts of soy sauce, sesame oil, and rice wine, creating a flavorful and aromatic option.",
679,Faculty of Engineering,6,68,Taiwanese,Mango Shaved Ice,0.76,"Mango Shaved Ice: A refreshing and tropical dessert, Mango Shaved Ice features shaved ice topped with fresh mangoes, syrup, and sometimes condensed milk or ice cream, creating a delightful and cooling treat.",
680,Faculty of Engineering,6,68,Taiwanese,Braised Pork Rice (Lu Rou Fan),4.58,"Braised Pork Rice (Lu Rou Fan): A savory and comforting dish, Braised Pork Rice features tender and flavorful braised pork served on top of steamed rice, often garnished with pickled vegetables and a boiled egg, creating a satisfying and flavorful meal.",
681,Faculty of Engineering,6,69,Japanese,Tonkotsu Ramen,2.44,"Tonkotsu Ramen: A rich and creamy noodle soup, Tonkotsu Ramen features a pork bone broth served with ramen noodles, tender slices of pork, and various toppings like seaweed and green onions, creating a flavorful and hearty meal.",
682,Faculty of Engineering,6,69,Japanese,Miso Ramen,1.79,"Miso Ramen: A savory and umami-packed noodle soup, Miso Ramen features a miso-based broth served with ramen noodles, often topped with bean sprouts, corn, and sliced pork, creating a delicious and satisfying option.",
683,Faculty of Engineering,6,69,Japanese,Shoyu Ramen,0.05,"Shoyu Ramen: A classic and flavorful noodle soup, Shoyu Ramen features a soy sauce-based broth served with ramen noodles, often topped with sliced pork, bamboo shoots, and a boiled egg, creating a delicious and comforting meal.",
684,Faculty of Engineering,6,69,Japanese,Spicy Ramen,4.55,"Spicy Ramen: A fiery and spicy noodle soup, Spicy Ramen features a hot and spicy broth served with ramen noodles, often topped with sliced pork, bean sprouts, and spicy chili oil, creating a bold and flavorful option.",
685,Faculty of Engineering,6,69,Japanese,Vegetarian Ramen,4.12,"Vegetarian Ramen: A wholesome and flavorful noodle soup, Vegetarian Ramen features a vegetable-based broth served with ramen noodles, often topped with an assortment of vegetables and tofu, creating a delicious and plant-based meal.",
686,Faculty of Engineering,6,69,Japanese,Chicken Noodle Soup,1.66,"Chicken Noodle Soup: A classic and comforting soup, Chicken Noodle Soup features tender chicken pieces served in a flavorful broth with noodles and vegetables, creating a soothing and nourishing meal.",
687,Faculty of Engineering,6,69,Japanese,Beef Pho,1.58,"Beef Pho: A fragrant and aromatic noodle soup, Beef Pho features a clear and flavorful beef broth served with rice noodles, tender slices of beef, and various herbs and spices, creating a refreshing and delightful meal.",
688,Faculty of Engineering,6,69,Japanese,Tom Yum Soup,3.48,"Tom Yum Soup: A tangy and spicy soup, Tom Yum Soup features a hot and sour broth with a blend of herbs and spices, often served with shrimp or chicken, creating a flavorful and invigorating option.",
689,Faculty of Engineering,6,69,Japanese,Udon Noodle Soup,1.32,"Udon Noodle Soup: A hearty and satisfying soup, Udon Noodle Soup features thick and chewy udon noodles served in a savory broth with various toppings like tempura or sliced meat, creating a filling and comforting meal.",
690,Faculty of Engineering,6,69,Japanese,Soba Noodle Soup,4.31,"Soba Noodle Soup: A light and nourishing soup, Soba Noodle Soup features buckwheat noodles served in a flavorful broth, often topped with green onions, seaweed, and tempura, creating a nutritious and delightful option.",
691,Faculty of Engineering,6,69,Japanese,Seafood Ramen,1.94,"Seafood Ramen: A flavorful and seafood-rich noodle soup, Seafood Ramen features a seafood-based broth served with ramen noodles and various seafood like shrimp, clams, and squid, creating a delicious and ocean-inspired meal.",
692,Faculty of Engineering,6,69,Japanese,Curry Ramen,3.88,"Curry Ramen: A fusion and flavorful noodle soup, Curry Ramen features a rich and aromatic curry broth served with ramen noodles and various toppings like sliced pork, vegetables, and boiled egg, creating a bold and delightful option.",
693,Faculty of Engineering,6,69,Japanese,Kimchi Ramen,0.32,"Kimchi Ramen: A spicy and tangy noodle soup, Kimchi Ramen features a kimchi-based broth served with ramen noodles, often topped with sliced pork, green onions, and a boiled egg, creating a zesty and satisfying meal.",
694,Faculty of Engineering,6,69,Japanese,Dumpling Soup,1.05,"Dumpling Soup: A comforting and hearty soup, Dumpling Soup features dumplings filled with meat or vegetables served in a flavorful broth with various vegetables, creating a delightful and filling option.",
695,Faculty of Engineering,6,69,Japanese,Wonton Noodle Soup,2.8,"Wonton Noodle Soup: A classic and flavorful soup, Wonton Noodle Soup features wontons filled with meat or shrimp served in a clear and savory broth with thin egg noodles, creating a satisfying and delicious meal.",
696,Faculty of Engineering,6,70,Chinese,Chow Mein,1.73,"Chow Mein: A savory and stir-fried noodle dish, Chow Mein features egg noodles cooked with a variety of vegetables, meat, and savory sauce, creating a tasty and satisfying meal.",
697,Faculty of Engineering,6,70,Chinese,Hokkien Mee,2.57,"Hokkien Mee: A flavorful and seafood-rich noodle dish, Hokkien Mee features thick yellow noodles stir-fried with prawns, squid, and a savory sauce, creating a delicious and popular option.",
698,Faculty of Engineering,6,70,Chinese,Laksa,3.62,"Laksa: Laksa is a spicy and flavorful noodle soup that originates from Southeast Asia, particularly popular in Malaysia, Singapore, and Indonesia. It typically features rice noodles served in a rich and creamy coconut-based broth infused with a fragrant blend of spices such as lemongrass, galangal, and turmeric. The dish is often garnished with a variety of toppings, including shrimp, chicken, tofu puffs, bean sprouts, and boiled eggs, providing a harmonious blend of textures and flavors.",
699,Faculty of Engineering,6,70,Chinese,Pho,4.95,"Pho: Pho is a Vietnamese noodle soup renowned for its aromatic and comforting qualities. It consists of flat rice noodles served in a clear and savory beef or chicken broth, simmered with spices like star anise, cinnamon, and cloves. The soup is typically topped with thinly sliced beef or chicken, and garnished with fresh herbs, lime wedges, bean sprouts, and chili, allowing diners to customize the taste to their liking.",
700,Faculty of Engineering,6,70,Chinese,Soba Noodles,2.35,"Soba Noodles: Soba noodles are thin Japanese noodles made from buckwheat flour, which gives them a nutty and earthy flavor. They can be served hot or cold and are often enjoyed in various dishes like soups, salads, or stir-fries. Soba noodles are a popular choice for a healthy and nutritious meal.",
701,Faculty of Engineering,6,70,Chinese,Udon Noodles,2.48,"Udon Noodles: Udon noodles are thick and chewy Japanese wheat noodles with a mild flavor. They are versatile and can be enjoyed in soups like udon noodle soup, or stir-fried with vegetables and meats. Udon noodles are comforting and satisfying, making them a favorite in Japanese cuisine.",
702,Faculty of Engineering,6,70,Chinese,Dan Dan Noodles,2.73,"Dan Dan Noodles: Dan Dan Noodles are a Sichuan specialty, featuring egg noodles served in a spicy and savory sauce made from chili oil, Sichuan peppercorns, minced pork, and various seasonings. The dish is often garnished with chopped peanuts, green onions, and sometimes bok choy, providing a bold and mouthwatering experience.",
703,Faculty of Engineering,6,70,Chinese,Ramen,2.04,"Ramen: Ramen is a famous Japanese noodle dish known for its versatility and rich flavors. It features Chinese-style wheat noodles served in a flavorful broth that can be pork-based (tonkotsu), soy sauce-based (shoyu), miso-based (miso), or others. Ramen is typically garnished with various toppings such as sliced pork, soft-boiled eggs, seaweed, and vegetables, offering a hearty and delightful meal.",
704,Faculty of Engineering,6,70,Chinese,Spicy Sichuan Noodles,1.78,"Spicy Sichuan Noodles: Spicy Sichuan Noodles are a fiery and flavorful dish originating from the Sichuan province in China. It comprises wheat noodles tossed in a spicy chili oil sauce, often combined with minced pork, garlic, and Sichuan peppercorns, creating a bold and tongue-tingling experience.",
705,Faculty of Engineering,6,70,Chinese,Singapore Noodles,4.22,"Singapore Noodles: Despite the name, Singapore Noodles is a popular Chinese-inspired stir-fried dish rather than a traditional Singaporean dish. It usually consists of thin rice vermicelli noodles stir-fried with curry powder, shrimp, sliced chicken, and a mix of vegetables like onions, bell peppers, and bean sprouts, providing a delectable combination of flavors and textures.",
706,Faculty of Engineering,6,70,Chinese,Cold Sesame Noodles,3.05,"Cold Sesame Noodles: Cold Sesame Noodles are a refreshing and sesame-flavored Chinese dish often served chilled. The dish features wheat noodles tossed in a creamy and nutty sesame sauce, often paired with cucumbers, carrots, and sometimes shredded chicken or tofu, creating a flavorful and satisfying meal.",
707,Faculty of Engineering,6,70,Chinese,Garlic Noodles,2.92,"Garlic Noodles: Garlic Noodles are a simple yet flavorful dish consisting of egg noodles tossed in a savory sauce infused with garlic, butter, and sometimes soy sauce or oyster sauce. The dish may also include additional toppings like green onions or grated cheese, resulting in a mouthwatering and aromatic experience.",
708,Faculty of Engineering,6,71,Chinese,Hainanese Chicken Rice,4.66,"Hainanese Chicken Rice: Hainanese Chicken Rice is a well-known Singaporean and Malaysian dish that showcases tender poached chicken served with fragrant jasmine rice cooked in chicken broth. The dish is often accompanied by three distinct sauces: chili sauce, ginger paste, and dark soy sauce, enhancing the flavors of the chicken and rice.",
709,Faculty of Engineering,6,71,Chinese,Roast Chicken Rice,4.4,"Roast Chicken Rice: Roast Chicken Rice features succulent roasted chicken served with fragrant rice and a flavorful dipping sauce, often made with soy sauce, garlic, and ginger. The dish is popular in various Asian cuisines and offers a satisfying and comforting meal.",
710,Faculty of Engineering,6,71,Chinese,Steamed Chicken Rice,2.04,"Steamed Chicken Rice: Steamed Chicken Rice features tender and juicy chicken that has been delicately steamed, served with fragrant jasmine rice and accompanied by a variety of condiments and dipping sauces. The dish is light and flavorful, allowing the natural taste of the chicken and rice to shine.",
711,Faculty of Engineering,6,71,Chinese,BBQ Chicken Rice,3.35,"BBQ Chicken Rice: BBQ Chicken Rice features flavorful and marinated chicken that has been grilled or barbecued, served with aromatic rice and a savory sauce. The dish is a delightful blend of smoky and sweet flavors, making it a favorite among barbecue lovers.",
712,Faculty of Engineering,6,71,Chinese,Soy Sauce Chicken Rice,0.89,"Soy Sauce Chicken Rice: Soy Sauce Chicken Rice showcases tender and succulent chicken that has been braised in a savory soy sauce-based mixture, served with fragrant rice and complemented by a savory dipping sauce. The dish offers a rich and satisfying taste.",
713,Faculty of Engineering,6,71,Chinese,"Chicken Rice Set (with rice, chicken, and condiments)",1.61,"Chicken Rice Set (with rice, chicken, and condiments): A Chicken Rice Set typically comprises a complete meal with a serving of chicken (roast, steamed, or other variations), fragrant rice cooked in chicken broth, and a selection of condiments and sauces like chili, ginger paste, and dark soy sauce, creating a wholesome and flavorful meal.",
714,Faculty of Engineering,6,71,Chinese,Chicken Rice Bowl,4.76,"Chicken Rice Bowl: A Chicken Rice Bowl typically features a combination of chicken (roast, steamed, or other variations), fragrant rice, and a medley of vegetables and toppings served in a bowl, offering a convenient and satisfying option.",
715,Faculty of Engineering,6,71,Chinese,Chicken Rice Soup,1.47,"Chicken Rice Soup: Chicken Rice Soup consists of tender chicken pieces and fragrant rice served in a nourishing chicken broth, creating a comforting and flavorful soup.",
716,Faculty of Engineering,6,71,Chinese,Chicken Rice Wrap or Roll,4.47,"Chicken Rice Wrap or Roll: Chicken Rice Wrap or Roll features chicken, fragrant rice, and various condiments wrapped in a flatbread or tortilla, creating a portable and delicious meal.",
717,Faculty of Engineering,6,71,Chinese,Chicken Rice Salad,2.11,"Chicken Rice Salad: Chicken Rice Salad combines chicken, fragrant rice, and an assortment of fresh vegetables and herbs, often dressed in a zesty vinaigrette, creating a light and refreshing dish.",
718,Faculty of Engineering,6,71,Chinese,Chicken Rice Noodle Soup,1.52,"Chicken Rice Noodle Soup: Chicken Rice Noodle Soup features chicken and fragrant rice noodles served in a flavorful broth, often garnished with green onions, cilantro, and bean sprouts, creating a hearty and comforting meal.",
719,Faculty of Engineering,6,71,Chinese,Chicken Rice Vermicelli,1.11,"Chicken Rice Vermicelli: Chicken Rice Vermicelli comprises chicken and fragrant rice vermicelli noodles served with a medley of vegetables and sometimes herbs, creating a light and satisfying dish.",
720,Faculty of Engineering,6,71,Chinese,Chicken Rice Porridge,1.37,"Chicken Rice Porridge: Chicken Rice Porridge, also known as ""chicken congee,"" features chicken and fragrant rice cooked in a nourishing and comforting porridge, often garnished with ginger, green onions, and sometimes century eggs, creating a soothing and hearty meal.",
721,Faculty of Engineering,6,72,Western,Grilled Chicken Breast with Roasted Vegetables,3.26,"Grilled Chicken Breast with Roasted Vegetables: Grilled Chicken Breast with Roasted Vegetables features tender and juicy chicken breast that has been grilled to perfection, served with an array of roasted vegetables, creating a healthy and flavorful option.",
722,Faculty of Engineering,6,72,Western,"Caprese Salad with Fresh Mozzarella, Tomatoes",4.91,"Caprese Salad with Fresh Mozzarella, Tomatoes: Caprese Salad is a refreshing and simple Italian dish that showcases fresh mozzarella cheese, ripe tomatoes, and basil leaves, drizzled with olive oil and balsamic glaze, creating a delightful and colorful salad.",
723,Faculty of Engineering,6,72,Western,Quinoa Salad with Mixed Greens,3.06,"Quinoa Salad with Mixed Greens: Quinoa Salad is a nutritious and wholesome dish that combines cooked quinoa with a variety of mixed greens, vegetables, and sometimes fruits or nuts, dressed in a zesty vinaigrette, providing a healthy and flavorful salad.",
724,Faculty of Engineering,6,72,Western,Smoked Salmon with Dill Cream Cheese on Baguette,4.33,"Smoked Salmon with Dill Cream Cheese on Baguette: Smoked Salmon with Dill Cream Cheese on Baguette is a classic and elegant dish, featuring smoked salmon layered on a slice of baguette spread with dill-infused cream cheese, creating a sophisticated and savory appetizer.",
725,Faculty of Engineering,6,72,Western,Mediterranean Hummus Platter,3.51,"Mediterranean Hummus Platter: A Mediterranean Hummus Platter typically includes creamy hummus served with an assortment of pita bread, olives, falafel, cucumbers, tomatoes, and feta cheese, creating a flavorful and satisfying spread.",
726,Faculty of Engineering,6,72,Western,Turkey and Swiss Cheese Sandwich,2.67,"Turkey and Swiss Cheese Sandwich: A Turkey and Swiss Cheese Sandwich features slices of roasted turkey and Swiss cheese layered between slices of bread, often accompanied by lettuce, tomatoes, and condiments like mustard or mayonnaise, providing a classic and delicious sandwich option.",
727,Faculty of Engineering,6,72,Western,Spinach and Feta Stuffed Portobello Mushroom,0.74,"Spinach and Feta Stuffed Portobello Mushroom: Spinach and Feta Stuffed Portobello Mushroom features large portobello mushrooms filled with a savory mixture of spinach and feta cheese, often baked to perfection, creating a wholesome and flavorful vegetarian dish.",
728,Faculty of Engineering,6,72,Western,Ratatouille (Roasted Mixed Vegetables),3.88,"Ratatouille (Roasted Mixed Vegetables): Ratatouille is a classic French vegetable stew that showcases an assortment of roasted mixed vegetables, such as tomatoes, eggplants, zucchinis, bell peppers, and onions, seasoned with herbs and olive oil, creating a hearty and aromatic dish.",
729,Faculty of Engineering,6,72,Western,Roast Beef Wrap with Horseradish Mayo,3.95,"Roast Beef Wrap with Horseradish Mayo: Roast Beef Wrap with Horseradish Mayo typically features slices of succulent roast beef wrapped in a tortilla or flatbread, accompanied by lettuce, tomatoes, and a tangy horseradish mayo sauce, creating a satisfying and flavorful wrap.",
730,Faculty of Engineering,6,72,Western,Greek Gyro with Tzatziki Sauce,0.47,"Greek Gyro with Tzatziki Sauce: A Greek Gyro consists of tender and seasoned meat (commonly beef, lamb, or chicken) cooked on a vertical rotisserie, served in a warm pita bread and topped with fresh vegetables and a cooling tzatziki sauce, creating a delicious and popular Greek dish.",
731,Faculty of Engineering,6,72,Western,Bruschetta with Fresh Tomatoes,1.98,"Bruschetta with Fresh Tomatoes: Bruschetta is a simple and tasty Italian appetizer that features toasted bread topped with a mixture of fresh tomatoes, basil, garlic, and olive oil, creating a flavorful and vibrant dish.",
732,Faculty of Engineering,6,72,Western,Shrimp and Avocado Salad,3.01,"Shrimp and Avocado Salad: Shrimp and Avocado Salad combines succulent shrimp and creamy avocado with an assortment of fresh vegetables and greens, often dressed in a zesty vinaigrette, creating a light and satisfying salad.",
733,Faculty of Engineering,6,72,Western,Egg Salad with Lettuce on Croissant,4.7,"Egg Salad with Lettuce on Croissant: Egg Salad with Lettuce on Croissant is a classic sandwich that includes egg salad spread on a buttery croissant, often paired with lettuce or other greens, creating a creamy and indulgent option.",
734,Faculty of Science,7,73,Vegetarian,Veggie Burger,3.51,"Veggie Burger: A Veggie Burger features a patty made from plant-based ingredients such as vegetables, legumes, or grains, served in a burger bun with various toppings like lettuce, tomatoes, and condiments, providing a delicious and nutritious alternative to traditional burgers.",
735,Faculty of Science,7,73,Vegetarian,Margherita Pizza,3.71,"Margherita Pizza: Margherita Pizza is a classic Italian pizza featuring a thin crust topped with tomato sauce, fresh mozzarella cheese, basil leaves, and a drizzle of olive oil, creating a simple yet delightful pizza option.",
736,Faculty of Science,7,73,Vegetarian,Vegetable Stir-Fry,4.34,"Vegetable Stir-Fry: Vegetable Stir-Fry typically features an assortment of colorful vegetables stir-fried in a savory sauce, often served with tofu or other protein options, creating a flavorful and nutritious dish.",
737,Faculty of Science,7,73,Vegetarian,Caprese Salad,2.83,"Caprese Salad: Caprese Salad is a refreshing Italian dish that showcases slices of ripe tomatoes, fresh mozzarella cheese, and basil leaves, often drizzled with olive oil and balsamic glaze, providing a light and flavorful salad.",
738,Faculty of Science,7,73,Vegetarian,Falafel Wrap,2.37,"Falafel Wrap: A Falafel Wrap features crispy and spiced chickpea-based falafel balls wrapped in a flatbread, accompanied by fresh vegetables and a flavorful tahini or tzatziki sauce, creating a delicious and popular Middle Eastern-inspired dish.",
739,Faculty of Science,7,73,Vegetarian,Lentil Soup,1.93,"Lentil Soup: Lentil Soup is a hearty and nutritious soup made from cooked lentils, often combined with vegetables and flavored with various herbs and spices, creating a filling and wholesome meal.",
740,Faculty of Science,7,73,Vegetarian,Veggie Pad Thai,4.63,"Veggie Pad Thai: Veggie Pad Thai is a delightful Thai stir-fried noodle dish featuring rice noodles cooked with an assortment of vegetables, tofu, peanuts, and a tangy tamarind-based sauce, providing a balance of sweet, sour, and savory flavors.",
741,Faculty of Science,7,73,Vegetarian,Veggie Curry,2.39,"Veggie Curry: Veggie Curry is a flavorful and aromatic dish that combines a medley of vegetables cooked in a rich and spiced curry sauce, creating a satisfying and comforting option for vegetarians.",
742,Faculty of Science,7,73,Vegetarian,Vegetable Fried Rice,0.79,"Vegetable Fried Rice: Vegetable Fried Rice is a popular and versatile dish featuring cooked rice stir-fried with a mix of vegetables, eggs, and sometimes tofu, providing a savory and delicious meal.",
743,Faculty of Science,7,73,Vegetarian,Spinach and Mushroom Quiche,3.24,"Spinach and Mushroom Quiche: Spinach and Mushroom Quiche is a savory pie that features a buttery crust filled with a mixture of eggs, cream, spinach, mushrooms, and cheese, creating a delectable and hearty dish.",
744,Faculty of Science,7,73,Vegetarian,Veggie Tacos,4.96,"Veggie Tacos: Veggie Tacos are a delicious and vibrant option that includes tortillas filled with a variety of sautéed vegetables, beans, guacamole, salsa, and sometimes cheese or sour cream, creating a flavorful and satisfying vegetarian taco.",
745,Faculty of Science,7,73,Vegetarian,Greek Salad,0.85,"Greek Salad: Greek Salad is a refreshing and wholesome dish that features fresh cucumbers, tomatoes, red onions, olives, and feta cheese, dressed in olive oil and sprinkled with herbs, providing a light and tangy salad option.",
746,Faculty of Science,7,74,Korean,Kimchi,2.19,"Kimchi: Kimchi is a traditional Korean side dish made from fermented vegetables, primarily napa cabbage and Korean radishes, mixed with a spicy blend of chili pepper, garlic, ginger, and fish sauce, creating a pungent and flavorful condiment.",
747,Faculty of Science,7,74,Korean,Bibimbap,4.58,"Bibimbap: Bibimbap is a popular Korean dish that combines rice with various sautéed and seasoned vegetables, often topped with a fried egg and served with gochujang sauce, creating a colorful and satisfying meal.",
748,Faculty of Science,7,74,Korean,Bulgogi,0.12,"Bulgogi: Bulgogi is a Korean grilled beef dish that features thinly sliced marinated beef cooked on a barbecue or stovetop, often served with rice, lettuce leaves, and various condiments, providing a savory and tender delight.",
749,Faculty of Science,7,74,Korean,Japchae,3.02,"Japchae: Japchae is a Korean stir-fried noodle dish made with sweet potato glass noodles (dangmyeon) tossed with a mix of vegetables, soy sauce, and sesame oil, offering a flavorful and satisfying option.",
750,Faculty of Science,7,74,Korean,Korean BBQ,1.98,"Korean BBQ: Korean BBQ is a popular dining experience that involves grilling various marinated meats, such as beef, pork, and chicken, at the table, often accompanied by a variety of side dishes and lettuce leaves for wrapping, creating an interactive and flavorful meal.",
751,Faculty of Science,7,74,Korean,Tteokbokki,3.34,"Tteokbokki: Tteokbokki is a beloved Korean street food dish that features soft rice cakes cooked in a spicy and slightly sweet gochujang-based sauce, often served with fish cakes and boiled eggs, creating a delightful and fiery treat.",
752,Faculty of Science,7,74,Korean,Samgyeopsal (Grilled Pork Belly),4.76,"Samgyeopsal (Grilled Pork Belly): Samgyeopsal is a Korean dish that showcases thick slices of pork belly grilled to perfection, often served with lettuce leaves, garlic, and ssamjang (a spicy soybean paste), allowing diners to create their own flavorful wraps.",
753,Faculty of Science,7,74,Korean,Jjajangmyeon,0.15,"Jjajangmyeon: Jjajangmyeon is a popular Korean-Chinese dish featuring thick wheat noodles topped with a savory black bean sauce (jjajang), mixed with diced pork and vegetables, providing a rich and hearty noodle option.",
754,Faculty of Science,7,74,Korean,Kimbap,1.19,"Kimbap: Kimbap is a Korean rice roll that resembles sushi, featuring seasoned rice and various fillings like vegetables, eggs, and sometimes meat or seafood, all wrapped in seaweed, creating a portable and delightful snack.",
755,Faculty of Science,7,74,Korean,Sundubu-jjigae (Soft Tofu Stew),1.65,"Sundubu-jjigae (Soft Tofu Stew): Sundubu-jjigae is a comforting and spicy Korean stew made with soft tofu, often combined with vegetables, mushrooms, and sometimes seafood or meat, providing a soothing and flavorful meal.",
756,Faculty of Science,7,74,Korean,Galbi (Grilled Short Ribs),1.53,"Galbi (Grilled Short Ribs): Galbi is a Korean dish that showcases marinated and grilled beef short ribs, often served with a variety of side dishes and condiments, creating a delicious and tender barbecue experience.",
757,Faculty of Science,7,74,Korean,Mandu (Korean Dumplings),1.98,"Mandu (Korean Dumplings): Mandu are Korean dumplings filled with various ingredients like meat, vegetables, and tofu, often served steamed, boiled, or fried, creating a delightful and flavorful appetizer or meal.",
758,Faculty of Science,7,74,Korean,Kimchi Fried Rice,3.82,"Kimchi Fried Rice: Kimchi Fried Rice is a popular Korean dish featuring fried rice cooked with kimchi and often combined with various toppings like eggs, vegetables, and sometimes meat, providing a spicy and savory treat.",
759,Faculty of Science,7,74,Korean,Dakgangjeong (Crispy Fried Chicken),3.63,"Dakgangjeong (Crispy Fried Chicken): Dakgangjeong is a Korean fried chicken dish that features crispy and seasoned chicken bites, often coated in a sweet and spicy sauce, creating a mouthwatering and addictive snack or meal.",
760,Faculty of Science,7,75,Chinese,Roast Pork,4.25,"Roast Pork: Roast Pork is a succulent and flavorful dish that showcases tender pork roasted to perfection, often served with a variety of side dishes and sauces, creating a satisfying and classic meal.",
761,Faculty of Science,7,75,Chinese,Steamed Fish,0.74,"Steamed Fish: Steamed Fish is a delicate and healthy dish featuring fresh fish seasoned with aromatics and steamed until tender, often garnished with scallions and cilantro, creating a light and flavorful option.",
762,Faculty of Science,7,75,Chinese,Braised Tofu,1.99,"Braised Tofu: Braised Tofu is a comforting and savory dish that features tofu simmered in a flavorful sauce, often accompanied by vegetables, creating a nourishing and vegetarian-friendly option.",
763,Faculty of Science,7,75,Chinese,Stir-fried Vegetables,4.03,"Stir-fried Vegetables: Stir-fried Vegetables is a quick and colorful dish that features a mix of vegetables sautéed in a savory sauce, offering a nutritious and tasty accompaniment to various meals.",
764,Faculty of Science,7,75,Chinese,Sweet and Sour Pork,4.67,"Sweet and Sour Pork: Sweet and Sour Pork is a popular Chinese dish that features tender pieces of pork coated in a sweet and tangy sauce, often combined with bell peppers, onions, and pineapples, creating a delightful and balanced taste.",
765,Faculty of Science,7,75,Chinese,Curry Chicken,0.49,"Curry Chicken: Curry Chicken is a flavorful and aromatic dish that showcases tender chicken pieces cooked in a spiced curry sauce, often served with rice or bread, providing a delicious and satisfying meal.",
766,Faculty of Science,7,75,Chinese,Fried Egg Omelette,4.8,"Fried Egg Omelette: Fried Egg Omelette, also known as ""Western Omelette,"" features beaten eggs cooked with various fillings such as ham, cheese, onions, and bell peppers, creating a hearty and flavorful dish.",
767,Faculty of Science,7,75,Chinese,Braised Pork Belly,3.33,"Braised Pork Belly: Braised Pork Belly, also known as ""Dongpo Pork,"" features thick slices of pork belly braised in a rich and savory sauce, resulting in a tender and flavorful meat dish.",
768,Faculty of Science,7,75,Chinese,Sambal Kangkong (Water Spinach),1.64,"Sambal Kangkong (Water Spinach): Sambal Kangkong is a popular Malaysian and Singaporean vegetable dish featuring water spinach (kangkong) stir-fried in a spicy and savory sambal sauce, creating a delicious and zesty side dish.",
769,Faculty of Science,7,75,Chinese,Assam Fish Curry,4.22,"Assam Fish Curry: Assam Fish Curry is a tangy and spicy Malaysian and Singaporean dish that showcases fish cooked in a flavorful tamarind-based curry sauce, often accompanied by vegetables like okra and tomatoes, creating a delightful and piquant experience.",
770,Faculty of Science,7,75,Chinese,Fried Sambal Fish,1.46,"Fried Sambal Fish: Fried Sambal Fish features fish coated in a spicy sambal sauce and deep-fried to perfection, resulting in a crispy and fiery dish, often served with rice and vegetables.",
771,Faculty of Science,7,75,Chinese,Stir-fried Beef with Black Bean Sauce,4.39,"Stir-fried Beef with Black Bean Sauce: Stir-fried Beef with Black Bean Sauce is a Chinese dish that features tender beef strips cooked with black bean sauce, bell peppers, and onions, creating a savory and aromatic option.",
772,Faculty of Science,7,75,Chinese,Mapo Tofu,2.52,"Mapo Tofu: Mapo Tofu is a classic Sichuan dish that features soft tofu cooked in a spicy and numbing sauce made from fermented black beans, chili paste, and minced pork, creating a bold and flavorsome dish.",
773,Faculty of Science,7,75,Chinese,Fried Hokkien Mee,2.65,"Fried Hokkien Mee: Fried Hokkien Mee is a popular Malaysian and Singaporean noodle dish featuring thick yellow noodles stir-fried with prawns, squid, and sometimes pork, in a flavorful prawn broth, creating a savory and satisfying meal.",
774,Faculty of Science,7,76,Indian,Roti Prata with Curry,4.11,"Roti Prata with Curry: Roti Prata with Curry is a popular Indian-inspired dish in Singapore and Malaysia that features flaky and crispy flatbread (roti prata) served with a side of spicy and aromatic curry sauce, creating a delectable and flavorful combination.",
775,Faculty of Science,7,76,Indian,Chicken Biryani,4.14,"Chicken Biryani: Chicken Biryani is a fragrant and flavorful Indian rice dish that features long-grain basmati rice cooked with marinated chicken, aromatic spices, and saffron, creating a delightful and hearty meal.",
776,Faculty of Science,7,76,Indian,Mutton Masala,4.2,"Mutton Masala: Mutton Masala is a spicy and aromatic Indian dish that features tender pieces of mutton cooked in a rich and flavorful sauce made from a blend of spices and herbs, offering a savory and satisfying option.",
777,Faculty of Science,7,76,Indian,Butter Chicken,0.73,"Butter Chicken: Butter Chicken is a creamy and tomato-based Indian curry that showcases tender chicken pieces cooked in a rich and buttery sauce, often served with naan or rice, creating a indulgent and delicious dish.",
778,Faculty of Science,7,76,Indian,Fish Head Curry,4.35,"Fish Head Curry: Fish Head Curry is a popular Singaporean and Malaysian dish that features a fish head cooked in a spicy and tangy curry sauce, often accompanied by vegetables like okra and eggplants, creating a flavorful and unique experience.",
779,Faculty of Science,7,76,Indian,Vegetable Samosas,0.89,"Vegetable Samosas: Vegetable Samosas are savory Indian pastries filled with a spiced mixture of potatoes, peas, and sometimes other vegetables, fried to perfection, creating a delightful and crispy snack.",
780,Faculty of Science,7,76,Indian,Masala Dosa,1.12,"Masala Dosa: Masala Dosa is a thin and crispy Indian pancake made from fermented rice and lentil batter, filled with a spiced potato mixture, often served with chutneys and sambar, creating a delicious and popular South Indian dish.",
781,Faculty of Science,7,76,Indian,Chicken Tikka,4.06,"Chicken Tikka: Chicken Tikka is a beloved Indian dish that features tender chicken pieces marinated in yogurt and spices, often grilled or baked to perfection, creating a flavorful and aromatic appetizer or main course.",
